nasa_id,lat,lon,elev,fclt,distance_deg
ISS053-E-180336,36.4,5.2,-70.0,50.0,7.376943177267852
ISS053-E-180342,36.7,5.5,-69.0,50.0,7.433624759499124
ISS053-E-180349,37.0,5.9,-69.0,50.0,7.579195779457208
ISS053-E-180363,37.5,6.8,-68.0,50.0,8.036191645912334
ISS053-E-180368,37.7,7.1,-68.0,50.0,8.189810480273293
ISS053-E-180372,37.9,7.3,-67.0,50.0,8.275539618437316
ISS053-E-180379,38.2,7.7,-67.0,50.0,8.490855582783272
ISS053-E-180389,38.6,8.3,-66.0,50.0,8.849484167114506
ISS053-E-180393,38.7,8.6,-66.0,50.0,9.057159351974246
ISS053-E-180430,40.2,10.9,-64.0,50.0,10.623421445349754
ISS053-E-180437,40.4,11.4,-63.0,50.0,10.993771328492087
ISS053-E-180439,40.5,11.5,-63.0,50.0,11.065690805722523
ISS053-E-180445,40.7,11.9,-63.0,50.0,11.363239849569938
ISS053-E-180448,40.9,12.1,-63.0,50.0,11.51149496365365
ISS053-E-180449,40.9,12.2,-63.0,50.0,11.587077503245533
ISS053-E-180459,41.3,12.8,-62.0,50.0,12.040882451776238
ISS053-E-180463,41.4,13.1,-62.0,50.0,12.267981451727536
ISS053-E-180466,41.5,13.3,-62.0,50.0,12.420261679914475
ISS053-E-180472,41.7,13.7,-61.0,50.0,12.725631474910852
ISS053-E-180477,41.9,14.0,-61.0,50.0,12.957604503078773
ISS053-E-180494,42.5,15.2,-60.0,50.0,13.881719932557264
ISS053-E-180497,42.6,15.4,-60.0,50.0,14.03621571794521
ISS053-E-180523,43.5,17.3,-58.0,50.0,15.501897056319635
ISS053-E-180532,43.8,17.9,-58.0,50.0,15.966416203295951
ISS053-E-180552,44.5,19.4,-56.0,50.0,17.11992953982091
ISS053-E-180562,44.8,20.1,-56.0,50.0,17.652952046666442
ISS053-E-180564,44.9,20.3,-56.0,50.0,17.80687815798993
ISS053-E-180569,45.0,20.7,-55.0,50.0,18.1008329963006
ISS053-E-180570,45.1,20.7,-55.0,50.0,18.114443449354418
ISS053-E-180573,45.2,21.0,-55.0,50.0,18.337845631131984
ISS053-E-180581,45.4,21.6,-54.0,50.0,18.78353276294691
ISS053-E-180584,45.5,21.8,-54.0,50.0,18.93640111602277
ISS053-E-180590,45.7,22.3,-54.0,50.0,19.310894447650917
ISS053-E-180596,45.9,22.7,-53.0,50.0,19.615449767912988
ISS053-E-180599,45.9,23.0,-53.0,50.0,19.82212226328434
ISS053-E-180604,46.1,23.4,-53.0,50.0,20.125290277823435
ISS053-E-180608,46.2,23.7,-53.0,50.0,20.345167156042493
ISS053-E-180615,46.4,24.2,-52.0,50.0,20.715416627511644
ISS053-E-180622,46.6,24.8,-52.0,50.0,21.152517964327714
ISS053-E-37317,34.7,14.6,-32.0,50.0,14.929350385957349
ISS053-E-37328,40.3,22.8,-35.0,50.0,19.652659600828287
