nasa_id,lat,lon,elev,fclt,distance_deg
ISS057-E-92636,33.6,21.0,-63.0,85.0,20.18137920342886
ISS057-E-92637,33.6,21.0,-63.0,85.0,20.18137920342886
ISS057-E-92638,33.6,21.0,-63.0,85.0,20.18137920342886
ISS057-E-92639,33.6,21.1,-63.0,85.0,20.256616973117904
ISS057-E-92640,33.7,21.1,-63.0,85.0,20.213942222123723
ISS057-E-92641,33.7,21.1,-63.0,85.0,20.213942222123723
ISS057-E-92642,33.7,21.2,-63.0,85.0,20.289270035035447
ISS057-E-92643,33.8,21.3,-63.0,85.0,20.32246121554397
ISS057-E-92644,33.8,21.3,-63.0,85.0,20.32246121554397
ISS057-E-92645,33.8,21.3,-63.0,85.0,20.32246121554397
ISS057-E-92646,33.9,21.4,-63.0,85.0,20.35618619685235
ISS057-E-92647,33.9,21.4,-63.0,85.0,20.35618619685235
ISS057-E-92648,33.9,21.4,-63.0,85.0,20.35618619685235
ISS057-E-92649,34.0,21.5,-63.0,85.0,20.390440643777154
ISS057-E-92650,34.0,21.5,-63.0,85.0,20.390440643777154
ISS057-E-92651,34.0,21.5,-63.0,85.0,20.390440643777154
ISS057-E-92652,34.0,21.6,-63.0,85.0,20.46603999562916
ISS057-E-92653,34.0,21.6,-63.0,85.0,20.46603999562916
ISS057-E-92654,34.1,21.6,-63.0,85.0,20.42522020501855
ISS057-E-92655,34.1,21.7,-63.0,85.0,20.500895394773732
ISS057-E-92656,34.1,21.7,-63.0,85.0,20.500895394773732
ISS057-E-92657,34.2,21.7,-63.0,85.0,20.460520514420505
ISS057-E-92658,34.2,21.8,-63.0,85.0,20.536268348057444
ISS057-E-92659,34.2,21.8,-63.0,85.0,20.536268348057444
ISS057-E-92660,34.3,21.8,-63.0,85.0,20.496337192214824
ISS057-E-92661,34.3,21.9,-63.0,85.0,20.57215450064376
ISS057-E-92662,34.3,21.9,-63.0,85.0,20.57215450064376
ISS057-E-92663,34.3,22.0,-64.0,85.0,20.64798954461906
ISS057-E-92664,34.4,22.0,-64.0,85.0,20.608549485721785
ISS057-E-92665,34.4,22.0,-64.0,85.0,20.608549485721785
ISS057-E-92666,34.4,22.1,-64.0,85.0,20.684449860859324
ISS057-E-92667,34.5,22.1,-64.0,85.0,20.645448925695423
ISS057-E-92668,34.5,22.1,-64.0,85.0,20.645448925695423
ISS057-E-92669,34.5,22.2,-64.0,85.0,20.721411538484013
ISS057-E-92670,34.6,22.2,-64.0,85.0,20.682848433354685
ISS057-E-92671,34.6,22.2,-64.0,85.0,20.682848433354685
ISS057-E-92672,34.6,22.3,-64.0,85.0,20.75887021619395
ISS057-E-92673,34.6,22.3,-64.0,85.0,20.75887021619395
ISS057-E-92674,34.6,22.3,-64.0,85.0,20.75887021619395
ISS057-E-92675,34.7,22.4,-64.0,85.0,20.796821524569506
ISS057-E-92676,34.7,22.5,-64.0,85.0,20.872913076145263
ISS057-E-92677,34.7,22.5,-64.0,85.0,20.872913076145263
ISS057-E-92678,34.8,22.5,-64.0,85.0,20.835261087185557
ISS057-E-92679,34.8,22.6,-64.0,85.0,20.91140485937613
ISS057-E-92680,34.8,22.6,-64.0,85.0,20.91140485937613
ISS057-E-92681,34.9,22.6,-64.0,85.0,20.874184521707722
ISS057-E-92682,34.9,22.7,-64.0,85.0,20.95037755002636
ISS057-E-92683,34.9,22.7,-64.0,85.0,20.95037755002636
ISS057-E-92684,34.9,22.7,-64.0,85.0,20.95037755002636
ISS057-E-92685,35.0,22.8,-64.0,85.0,20.989826787861436
ISS057-E-92686,35.0,22.8,-64.0,85.0,20.989826787861436
ISS057-E-92687,35.0,22.8,-64.0,85.0,20.989826787861436
ISS057-E-92688,35.1,22.9,-64.0,85.0,21.02974820912827
ISS057-E-92689,35.1,22.9,-64.0,85.0,21.02974820912827
ISS057-E-92690,35.1,23.0,-64.0,85.0,21.106040968299677
ISS057-E-92691,35.2,23.0,-64.0,85.0,21.07013744757514
ISS057-E-92692,35.2,23.0,-64.0,85.0,21.07013744757514
ISS057-E-92693,35.2,23.1,-64.0,85.0,21.146469939554347
ISS057-E-92694,35.2,23.1,-64.0,85.0,21.146469939554347
ISS057-E-92695,35.2,23.1,-64.0,85.0,21.146469939554347
ISS057-E-92696,35.3,23.2,-64.0,85.0,21.187359527170468
ISS057-E-92697,35.3,23.2,-64.0,85.0,21.187359527170468
ISS057-E-92698,35.3,23.2,-64.0,85.0,21.187359527170468
ISS057-E-92699,35.4,23.3,-64.0,85.0,21.22870539047973
ISS057-E-92700,35.4,23.3,-64.0,85.0,21.22870539047973
ISS057-E-92701,35.4,23.3,-64.0,85.0,21.22870539047973
ISS057-E-92702,35.4,23.4,-64.0,85.0,21.305116394260583
ISS057-E-92703,35.5,23.5,-64.0,85.0,21.34694479093992
ISS057-E-92704,35.5,23.5,-64.0,85.0,21.34694479093992
ISS057-E-92705,35.5,23.5,-64.0,85.0,21.34694479093992
ISS057-E-92706,35.6,23.6,-64.0,85.0,21.38921805624046
ISS057-E-92707,35.6,23.6,-64.0,85.0,21.38921805624046
ISS057-E-92708,35.6,23.6,-64.0,85.0,21.38921805624046
ISS057-E-92709,35.7,23.7,-64.0,85.0,21.43193188193504
ISS057-E-92710,35.7,23.7,-64.0,85.0,21.43193188193504
ISS057-E-92711,35.7,23.7,-64.0,85.0,21.43193188193504
ISS057-E-92712,35.7,23.8,-64.0,85.0,21.508431794437417
ISS057-E-92713,35.7,23.8,-64.0,85.0,21.508431794437417
ISS057-E-92714,35.8,23.9,-64.0,85.0,21.551603722380072
ISS057-E-92715,35.8,23.9,-64.0,85.0,21.551603722380072
ISS057-E-92716,35.8,23.9,-64.0,85.0,21.551603722380072
ISS057-E-92717,35.9,24.0,-64.0,85.0,21.595204981002375
ISS057-E-92718,35.9,24.0,-64.0,85.0,21.595204981002375
ISS057-E-92719,35.9,24.0,-64.0,85.0,21.595204981002375
ISS057-E-92720,36.0,24.1,-64.0,85.0,21.639231302859045
ISS057-E-92721,36.0,24.1,-64.0,85.0,21.639231302859045
ISS057-E-92722,36.0,24.1,-64.0,85.0,21.639231302859045
ISS057-E-92723,36.0,24.2,-64.0,85.0,21.715792165743583
ISS057-E-92724,36.1,24.3,-64.0,85.0,21.76025276302683
ISS057-E-92725,36.1,24.3,-64.0,85.0,21.76025276302683
ISS057-E-92726,36.1,24.3,-64.0,85.0,21.76025276302683
ISS057-E-92727,36.2,24.4,-64.0,85.0,21.805127386049406
ISS057-E-92728,36.2,24.4,-64.0,85.0,21.805127386049406
ISS057-E-92729,36.2,24.4,-64.0,85.0,21.805127386049406
ISS057-E-92730,36.2,24.5,-64.0,85.0,21.881714666274167
ISS057-E-92731,36.2,24.5,-64.0,85.0,21.881714666274167
ISS057-E-92732,36.3,24.5,-64.0,85.0,21.850411815519966
ISS057-E-92733,36.3,24.6,-64.0,85.0,21.92700701455396
ISS057-E-92734,36.3,24.6,-64.0,85.0,21.92700701455396
ISS057-E-92735,36.4,24.7,-64.0,85.0,21.97270251091902
ISS057-E-92736,36.4,24.7,-64.0,85.0,21.97270251091902
ISS057-E-92737,36.4,24.7,-64.0,85.0,21.97270251091902
ISS057-E-92738,36.5,24.8,-64.0,85.0,22.01879698098567
ISS057-E-92739,36.5,24.8,-64.0,85.0,22.01879698098567
ISS057-E-92740,36.5,24.8,-64.0,85.0,22.01879698098567
ISS057-E-92741,36.5,24.9,-64.0,85.0,22.095401030063893
ISS057-E-92742,36.6,24.9,-64.0,85.0,22.065286260071876
ISS057-E-92743,36.6,24.9,-64.0,85.0,22.065286260071876
ISS057-E-92744,36.6,25.0,-64.0,85.0,22.141890487978934
ISS057-E-92745,36.7,25.1,-64.0,85.0,22.188768253332086
ISS057-E-92746,36.7,25.1,-64.0,85.0,22.188768253332086
ISS057-E-92747,36.7,25.1,-64.0,85.0,22.188768253332086
ISS057-E-92748,36.7,25.2,-64.0,85.0,22.26536960608857
ISS057-E-92749,36.7,25.2,-64.0,85.0,22.26536960608857
ISS057-E-92750,36.8,25.2,-64.0,85.0,22.23603021007292
ISS057-E-92751,36.8,25.3,-64.0,85.0,22.31262663265409
ISS057-E-92752,36.8,25.3,-64.0,85.0,22.31262663265409
ISS057-E-92753,36.9,25.3,-64.0,85.0,22.283672253722553
ISS057-E-92754,36.9,25.4,-64.0,85.0,22.360261470056777
ISS057-E-92755,36.9,25.4,-64.0,85.0,22.360261470056777
ISS057-E-92756,37.0,25.5,-64.0,85.0,22.40827005292339
ISS057-E-92757,37.0,25.5,-64.0,85.0,22.40827005292339
ISS057-E-92758,37.0,25.5,-64.0,85.0,22.40827005292339
ISS057-E-92759,37.0,25.6,-64.0,85.0,22.48484775461128
ISS057-E-92760,37.1,25.6,-64.0,85.0,22.45664832855426
ISS057-E-92761,37.1,25.6,-64.0,85.0,22.45664832855426
ISS057-E-92762,37.1,25.7,-64.0,85.0,22.5332139636347
ISS057-E-92763,37.2,25.8,-64.0,85.0,22.581943646173958
ISS057-E-92764,37.2,25.8,-64.0,85.0,22.581943646173958
ISS057-E-92765,37.2,25.8,-65.0,85.0,22.581943646173958
ISS057-E-92766,37.2,25.9,-65.0,85.0,22.658492144248516
ISS057-E-92767,37.2,25.9,-65.0,85.0,22.658492144248516
ISS057-E-92768,37.3,25.9,-65.0,85.0,22.63103280297472
ISS057-E-92769,37.3,26.0,-65.0,85.0,22.70756454670108
ISS057-E-92770,37.3,26.0,-65.0,85.0,22.70756454670108
ISS057-E-92771,37.4,26.1,-65.0,85.0,22.756990326388113
ISS057-E-92772,37.4,26.1,-65.0,85.0,22.756990326388113
ISS057-E-92773,37.4,26.1,-65.0,85.0,22.756990326388113
ISS057-E-92774,37.4,26.2,-65.0,85.0,22.833499556657536
ISS057-E-92775,37.5,26.2,-65.0,85.0,22.806765538921027
ISS057-E-92776,37.5,26.2,-65.0,85.0,22.806765538921027
ISS057-E-92777,37.5,26.3,-65.0,85.0,22.883253494828573
ISS057-E-92778,37.6,26.4,-65.0,85.0,22.933350890779973
ISS057-E-92779,37.6,26.4,-65.0,85.0,22.933350890779973
ISS057-E-92780,37.6,26.4,-65.0,85.0,22.933350890779973
ISS057-E-92781,37.6,26.5,-65.0,85.0,23.009811193351478
ISS057-E-92782,37.6,26.5,-65.0,85.0,23.009811193351478
ISS057-E-92783,37.7,26.5,-65.0,85.0,22.983787856180438
ISS057-E-92784,37.7,26.6,-65.0,85.0,23.060222527184276
ISS057-E-92785,37.7,26.6,-65.0,85.0,23.060222527184276
ISS057-E-92786,37.8,26.7,-65.0,85.0,23.11096757684436
ISS057-E-92787,37.8,26.7,-65.0,85.0,23.11096757684436
ISS057-E-92788,37.8,26.7,-65.0,85.0,23.11096757684436
ISS057-E-92789,37.8,26.8,-65.0,85.0,23.187369682030724
ISS057-E-92790,37.9,26.8,-65.0,85.0,23.162042511036955
ISS057-E-92791,37.9,26.8,-65.0,85.0,23.162042511036955
ISS057-E-92792,37.9,26.9,-65.0,85.0,23.238414785332704
ISS057-E-92793,38.0,27.0,-65.0,85.0,23.28978404023885
ISS057-E-92794,38.0,27.0,-65.0,85.0,23.28978404023885
ISS057-E-92795,38.0,27.0,-65.0,85.0,23.28978404023885
ISS057-E-94610,14.4,-20.7,-47.0,85.0,29.921641698802695
ISS057-E-94611,14.4,-20.7,-47.0,85.0,29.921641698802695
ISS057-E-94612,14.4,-20.6,-47.0,85.0,29.876510173332385
ISS057-E-94613,14.4,-20.6,-47.0,85.0,29.876510173332385
ISS057-E-94614,14.5,-20.6,-47.0,85.0,29.78801175954034
ISS057-E-94615,14.5,-20.6,-47.0,85.0,29.78801175954034
ISS057-E-94616,14.5,-20.6,-47.0,85.0,29.78801175954034
ISS057-E-94617,14.5,-20.6,-47.0,85.0,29.78801175954034
ISS057-E-94618,14.6,-20.5,-47.0,85.0,29.65443157187016
ISS057-E-94619,14.6,-20.5,-47.0,85.0,29.65443157187016
ISS057-E-94620,14.6,-20.5,-47.0,85.0,29.65443157187016
ISS057-E-94621,14.6,-20.5,-47.0,85.0,29.65443157187016
ISS057-E-94622,14.7,-20.4,-47.0,85.0,29.520901502311638
ISS057-E-94623,14.7,-20.4,-47.0,85.0,29.520901502311638
ISS057-E-94624,14.7,-20.4,-47.0,85.0,29.520901502311638
ISS057-E-94625,14.7,-20.4,-47.0,85.0,29.520901502311638
ISS057-E-94626,14.8,-20.4,-47.0,85.0,29.43239893726796
ISS057-E-94627,14.8,-20.4,-47.0,85.0,29.43239893726796
ISS057-E-94628,14.8,-20.3,-47.0,85.0,29.387421921039525
ISS057-E-94629,14.8,-20.3,-47.0,85.0,29.387421921039525
ISS057-E-94630,14.9,-20.3,-47.0,85.0,29.298883831263105
ISS057-E-94631,14.9,-20.3,-47.0,85.0,29.298883831263105
ISS057-E-94632,14.9,-20.2,-47.0,85.0,29.253993201962984
ISS057-E-94633,14.9,-20.2,-47.0,85.0,29.253993201962984
ISS057-E-94634,15.0,-20.2,-47.0,85.0,29.165419378156777
ISS057-E-94635,15.0,-20.2,-47.0,85.0,29.165419378156777
ISS057-E-94636,15.0,-20.2,-47.0,85.0,29.165419378156777
ISS057-E-94637,15.0,-20.2,-47.0,85.0,29.165419378156777
ISS057-E-94638,15.1,-20.1,-48.0,85.0,29.03200595271005
ISS057-E-94639,15.1,-20.1,-48.0,85.0,29.03200595271005
ISS057-E-94640,15.1,-20.1,-48.0,85.0,29.03200595271005
ISS057-E-94641,15.1,-20.1,-48.0,85.0,29.03200595271005
ISS057-E-94642,15.2,-20.1,-48.0,85.0,28.943463925200174
ISS057-E-94643,15.2,-20.1,-48.0,85.0,28.943463925200174
ISS057-E-94644,15.2,-20.0,-48.0,85.0,28.898643933546264
ISS057-E-94645,15.2,-20.0,-48.0,85.0,28.898643933546264
ISS057-E-94646,15.3,-20.0,-48.0,85.0,28.810065915540793
ISS057-E-94647,15.3,-20.0,-48.0,85.0,28.810065915540793
ISS057-E-94648,15.3,-19.9,-48.0,85.0,28.765333703235804
ISS057-E-94649,15.3,-19.9,-48.0,85.0,28.765333703235804
ISS057-E-94650,15.4,-19.9,-48.0,85.0,28.676719475903834
ISS057-E-94651,15.4,-19.9,-48.0,85.0,28.676719475903834
ISS057-E-94652,15.4,-19.9,-48.0,85.0,28.676719475903834
ISS057-E-94653,15.4,-19.9,-48.0,85.0,28.676719475903834
ISS057-E-94654,15.5,-19.8,-48.0,85.0,28.543424989791
ISS057-E-94655,15.5,-19.8,-48.0,85.0,28.543424989791
ISS057-E-94656,15.5,-19.8,-48.0,85.0,28.543424989791
ISS057-E-94657,15.5,-19.8,-48.0,85.0,28.543424989791
ISS057-E-94658,15.6,-19.7,-48.0,85.0,28.410182844788533
ISS057-E-94659,15.6,-19.7,-48.0,85.0,28.410182844788533
ISS057-E-94660,15.6,-19.7,-48.0,85.0,28.410182844788533
ISS057-E-94661,15.6,-19.7,-48.0,85.0,28.410182844788533
ISS057-E-94662,15.7,-19.7,-48.0,85.0,28.32156460009539
ISS057-E-94663,15.7,-19.7,-48.0,85.0,28.32156460009539
ISS057-E-94664,15.7,-19.6,-48.0,85.0,28.276993432658198
ISS057-E-94665,15.7,-19.6,-48.0,85.0,28.276993432658198
ISS057-E-94666,15.8,-19.6,-48.0,85.0,28.18833847697282
ISS057-E-94667,15.8,-19.6,-48.0,85.0,28.18833847697282
ISS057-E-94668,15.8,-19.5,-48.0,85.0,28.143857149430723
ISS057-E-94669,15.8,-19.5,-48.0,85.0,28.143857149430723
ISS057-E-94670,15.9,-19.5,-48.0,85.0,28.05516525066687
ISS057-E-94671,15.9,-19.5,-48.0,85.0,28.05516525066687
ISS057-E-94672,15.9,-19.5,-48.0,85.0,28.05516525066687
ISS057-E-94673,15.9,-19.5,-48.0,85.0,28.05516525066687
ISS057-E-94674,16.0,-19.4,-48.0,85.0,27.922045318280578
ISS057-E-94675,16.0,-19.4,-48.0,85.0,27.922045318280578
ISS057-E-94676,16.0,-19.4,-48.0,85.0,27.922045318280578
ISS057-E-94677,16.0,-19.4,-48.0,85.0,27.922045318280578
ISS057-E-94678,16.1,-19.3,-49.0,85.0,27.788979081338354
ISS057-E-94679,16.1,-19.3,-49.0,85.0,27.788979081338354
ISS057-E-94680,16.1,-19.3,-49.0,85.0,27.788979081338354
ISS057-E-94681,16.1,-19.3,-49.0,85.0,27.788979081338354
ISS057-E-94682,16.2,-19.3,-49.0,85.0,27.70028302219292
ISS057-E-94683,16.2,-19.3,-49.0,85.0,27.70028302219292
ISS057-E-94684,16.2,-19.2,-49.0,85.0,27.655966945886473
ISS057-E-94685,16.2,-19.2,-49.0,85.0,27.655966945886473
ISS057-E-94686,16.3,-19.2,-49.0,85.0,27.56723340357379
ISS057-E-94687,16.3,-19.2,-49.0,85.0,27.56723340357379
ISS057-E-94688,16.3,-19.1,-49.0,85.0,27.52300932259617
ISS057-E-94689,16.3,-19.1,-49.0,85.0,27.52300932259617
ISS057-E-94690,16.4,-19.1,-49.0,85.0,27.43423805090967
ISS057-E-94691,16.4,-19.1,-49.0,85.0,27.43423805090967
ISS057-E-94692,16.4,-19.1,-49.0,85.0,27.43423805090967
ISS057-E-94693,16.4,-19.1,-49.0,85.0,27.43423805090967
ISS057-E-94694,16.5,-19.0,-49.0,85.0,27.301297376104195
ISS057-E-94695,16.5,-19.0,-49.0,85.0,27.301297376104195
ISS057-E-94696,16.5,-19.0,-49.0,85.0,27.301297376104195
ISS057-E-94697,16.5,-19.0,-49.0,85.0,27.301297376104195
ISS057-E-94698,16.6,-19.0,-49.0,85.0,27.212559785097753
ISS057-E-94699,16.6,-19.0,-49.0,85.0,27.212559785097753
ISS057-E-94700,16.6,-18.9,-49.0,85.0,27.168411795855498
ISS057-E-94701,16.6,-18.9,-49.0,85.0,27.168411795855498
ISS057-E-94702,16.7,-18.9,-49.0,85.0,27.079636151792002
ISS057-E-94703,16.7,-18.9,-49.0,85.0,27.079636151792002
ISS057-E-94704,16.7,-18.8,-49.0,85.0,27.035581731767323
ISS057-E-94705,16.7,-18.8,-49.0,85.0,27.035581731767323
ISS057-E-94706,16.8,-18.8,-49.0,85.0,26.94676777705013
ISS057-E-94707,16.8,-18.8,-49.0,85.0,26.94676777705013
ISS057-E-94708,16.8,-18.8,-49.0,85.0,26.94676777705013
ISS057-E-94709,16.8,-18.8,-49.0,85.0,26.94676777705013
ISS057-E-94710,16.9,-18.7,-49.0,85.0,26.813955083821504
ISS057-E-94711,16.9,-18.7,-49.0,85.0,26.813955083821504
ISS057-E-94712,16.9,-18.7,-49.0,85.0,26.813955083821504
ISS057-E-94713,16.9,-18.7,-49.0,85.0,26.813955083821504
ISS057-E-94714,17.0,-18.6,-49.0,85.0,26.68119850014441
ISS057-E-94715,17.0,-18.6,-49.0,85.0,26.68119850014441
ISS057-E-94716,17.0,-18.6,-49.0,85.0,26.68119850014441
ISS057-E-94717,17.0,-18.6,-49.0,85.0,26.68119850014441
ISS057-E-94718,17.1,-18.6,-50.0,85.0,26.592380237903942
ISS057-E-94719,17.1,-18.6,-50.0,85.0,26.592380237903942
ISS057-E-94720,17.1,-18.5,-50.0,85.0,26.548498459265957
ISS057-E-94721,17.1,-18.5,-50.0,85.0,26.548498459265957
ISS057-E-94722,17.2,-18.5,-50.0,85.0,26.459641273037768
ISS057-E-94723,17.2,-18.5,-50.0,85.0,26.459641273037768
ISS057-E-94724,17.2,-18.4,-50.0,85.0,26.41585539976535
ISS057-E-94725,17.2,-18.4,-50.0,85.0,26.41585539976535
ISS057-E-94726,17.3,-18.4,-50.0,85.0,26.326959016096648
ISS057-E-94727,17.3,-18.4,-50.0,85.0,26.326959016096648
ISS057-E-94728,17.3,-18.4,-50.0,85.0,26.326959016096648
ISS057-E-94729,17.3,-18.4,-50.0,85.0,26.326959016096648
ISS057-E-94730,17.4,-18.3,-50.0,85.0,26.194333907204808
ISS057-E-94731,17.4,-18.3,-50.0,85.0,26.194333907204808
ISS057-E-94732,17.4,-18.3,-50.0,85.0,26.194333907204808
ISS057-E-94733,17.4,-18.3,-50.0,85.0,26.194333907204808
ISS057-E-94734,17.5,-18.2,-50.0,85.0,26.061766392023348
ISS057-E-94735,17.5,-18.2,-50.0,85.0,26.061766392023348
ISS057-E-94736,17.5,-18.2,-50.0,85.0,26.061766392023348
ISS057-E-94737,17.5,-18.2,-50.0,85.0,26.061766392023348
ISS057-E-94738,17.6,-18.2,-50.0,85.0,25.972865362052165
ISS057-E-94739,17.6,-18.2,-50.0,85.0,25.972865362052165
ISS057-E-94740,17.6,-18.1,-50.0,85.0,25.929256921883614
ISS057-E-94741,17.6,-18.1,-50.0,85.0,25.929256921883614
ISS057-E-94742,17.7,-18.1,-50.0,85.0,25.840316034414577
ISS057-E-94743,17.7,-18.1,-50.0,85.0,25.840316034414577
ISS057-E-94744,17.7,-18.0,-50.0,85.0,25.79680595392426
ISS057-E-94745,17.7,-18.0,-50.0,85.0,25.79680595392426
ISS057-E-94746,17.8,-18.0,-50.0,85.0,25.707824918541032
ISS057-E-94747,17.8,-18.0,-50.0,85.0,25.707824918541032
ISS057-E-94748,17.8,-18.0,-50.0,85.0,25.707824918541032
ISS057-E-94749,17.8,-18.0,-50.0,85.0,25.707824918541032
ISS057-E-94750,17.9,-17.9,-50.0,85.0,25.57539247334365
ISS057-E-94751,17.9,-17.9,-50.0,85.0,25.57539247334365
ISS057-E-94752,17.9,-17.9,-50.0,85.0,25.57539247334365
ISS057-E-94753,17.9,-17.9,-50.0,85.0,25.57539247334365
ISS057-E-94754,18.0,-17.8,-50.0,85.0,25.443019163771428
ISS057-E-94755,18.0,-17.8,-50.0,85.0,25.443019163771428
ISS057-E-94756,18.0,-17.8,-50.0,85.0,25.443019163771428
ISS057-E-94757,18.0,-17.8,-50.0,85.0,25.443019163771428
ISS057-E-94758,18.1,-17.8,-50.0,85.0,25.354033055770135
ISS057-E-94759,18.1,-17.8,-50.0,85.0,25.354033055770135
ISS057-E-94760,18.1,-17.7,-51.0,85.0,25.310705460958857
ISS057-E-94761,18.1,-17.7,-51.0,85.0,25.310705460958857
ISS057-E-94762,18.2,-17.7,-51.0,85.0,25.221678494644564
ISS057-E-94763,18.2,-17.7,-51.0,85.0,25.221678494644564
ISS057-E-94764,18.2,-17.6,-51.0,85.0,25.178451842378806
ISS057-E-94765,18.2,-17.6,-51.0,85.0,25.178451842378806
ISS057-E-94766,18.3,-17.6,-51.0,85.0,25.089383709158092
ISS057-E-94767,18.3,-17.6,-51.0,85.0,25.089383709158092
ISS057-E-94768,18.3,-17.6,-51.0,85.0,25.089383709158092
ISS057-E-94769,18.3,-17.6,-51.0,85.0,25.089383709158092
ISS057-E-94770,18.4,-17.5,-51.0,85.0,24.9571491788197
ISS057-E-94771,18.4,-17.5,-51.0,85.0,24.9571491788197
ISS057-E-94772,18.4,-17.5,-51.0,85.0,24.9571491788197
ISS057-E-94773,18.4,-17.5,-51.0,85.0,24.9571491788197
ISS057-E-94774,18.5,-17.4,-51.0,85.0,24.824975389734924
ISS057-E-94775,18.5,-17.4,-51.0,85.0,24.824975389734924
ISS057-E-94776,18.5,-17.4,-51.0,85.0,24.824975389734924
ISS057-E-94777,18.5,-17.4,-51.0,85.0,24.824975389734924
ISS057-E-94778,18.6,-17.3,-51.0,85.0,24.692862834771883
ISS057-E-94779,18.6,-17.3,-51.0,85.0,24.692862834771883
ISS057-E-94780,18.6,-17.3,-51.0,85.0,24.692862834771883
ISS057-E-94781,18.6,-17.3,-51.0,85.0,24.692862834771883
ISS057-E-94782,18.7,-17.3,-51.0,85.0,24.603747174917668
ISS057-E-94783,18.7,-17.3,-51.0,85.0,24.603747174917668
ISS057-E-94784,18.7,-17.2,-51.0,85.0,24.560812013732356
ISS057-E-94785,18.7,-17.2,-51.0,85.0,24.560812013732356
ISS057-E-94786,18.8,-17.2,-51.0,85.0,24.471654094129935
ISS057-E-94787,18.8,-17.2,-51.0,85.0,24.471654094129935
ISS057-E-94788,18.8,-17.1,-51.0,85.0,24.42882343352802
ISS057-E-94789,18.8,-17.1,-51.0,85.0,24.42882343352802
ISS057-E-94790,18.8,-17.1,-51.0,85.0,24.42882343352802
ISS057-E-94791,18.8,-17.1,-51.0,85.0,24.42882343352802
ISS057-E-94792,18.9,-17.1,-51.0,85.0,24.339622921304272
ISS057-E-94793,18.9,-17.1,-51.0,85.0,24.339622921304272
ISS057-E-94794,18.9,-17.0,-51.0,85.0,24.29689760836197
ISS057-E-94795,18.9,-17.0,-51.0,85.0,24.29689760836197
ISS057-E-94796,19.0,-17.0,-51.0,85.0,24.207654165806478
ISS057-E-94797,19.0,-17.0,-51.0,85.0,24.207654165806478
ISS057-E-94798,19.0,-16.9,-51.0,85.0,24.165035059915883
ISS057-E-94799,19.0,-16.9,-51.0,85.0,24.165035059915883
ISS057-E-94800,19.1,-16.9,-51.0,85.0,24.075748344413384
ISS057-E-94801,19.1,-16.9,-51.0,85.0,24.075748344413384
ISS057-E-94802,19.1,-16.9,-52.0,85.0,24.075748344413384
ISS057-E-94803,19.1,-16.9,-52.0,85.0,24.075748344413384
ISS057-E-94804,19.2,-16.8,-52.0,85.0,23.943905981504848
ISS057-E-94805,19.2,-16.8,-52.0,85.0,23.943905981504848
ISS057-E-94806,19.2,-16.8,-52.0,85.0,23.943905981504848
ISS057-E-94807,19.2,-16.8,-52.0,85.0,23.943905981504848
ISS057-E-94808,19.3,-16.7,-52.0,85.0,23.812127609261573
ISS057-E-94809,19.3,-16.7,-52.0,85.0,23.812127609261573
ISS057-E-94810,19.3,-16.7,-52.0,85.0,23.812127609261573
ISS057-E-94811,19.3,-16.7,-52.0,85.0,23.812127609261573
